date,fxe,ewj,gld,qqq,spy,shv,dba,uso,xbi,ilf,gaf,epp,fez
2007/10/12,136.034225,49.756981,74.589996,48.254696,124.537331,102.922699,27.845835,64,19.162125,39.425587,54.712521,36.770191,42.489761
2007/10/15,136.043777,49.174423,75.139999,47.885109,123.485725,102.922699,28.097395,65.889999,19.235456,38.783749,53.597309,36.074913,42.213688
2007/10/16,135.661407,48.283459,75.120003,47.659744,122.505898,102.979073,28.097395,66.980003,19.15575,38.119102,53.507492,35.224663,41.863525
2007/10/17,136.024628,48.351997,74.5,48.272724,122.880295,103.035492,27.990967,66.629997,19.254585,38.738121,53.919159,35.758686,42.341621
2007/10/18,136.990189,48.55761,76,48.480057,122.434204,103.12011,28.407009,68.169998,19.107927,39.332802,54.517925,36.146118,42.590771
2007/10/19,136.961472,47.598106,75.699997,47.272121,119.231758,103.157692,28.619867,67.139999,18.709377,37.384491,53.05093,34.929386,41.917404
2007/10/22,135.718719,47.87225,74.599998,47.840008,119.924812,103.12011,28.465061,66.540001,18.766768,37.567017,53.477558,35.025707,41.648056
2007/10/23,136.626846,48.009327,75.230003,48.840637,120.896683,103.157692,28.049017,65.830002,19.031401,38.479572,55.184044,35.871773,42.233891
2007/10/24,136.722473,47.803711,75.519997,48.471043,120.67363,103.223457,27.662001,67.980003,18.938938,38.245338,54.974476,35.739841,42.112682
2007/10/25,137.257828,47.632366,76.029999,47.822002,120.960442,103.251671,28.155449,70.120003,18.916618,38.479572,55.565773,36.064445,42.395504
2007/10/26,138.013077,48.454796,77.690002,48.61528,122.378395,103.251671,28.329605,71.169998,19.254585,39.775394,57.197403,37.274902,43.122738
2007/10/29,138.328522,49.105885,78.120003,48.813602,122.784752,103.251671,28.842402,72.5,19.238651,40.555634,57.519245,37.873848,43.405563
2007/10/30,138.452805,48.866016,77.349998,48.912743,121.932381,103.270454,28.319929,69.540001,19.15575,39.869698,56.912994,37.297939,43.250679
2007/10/31,138.729996,49.208694,78.620003,49.606873,123.199005,103.261063,28.319929,73.269997,19.321537,40.590618,57.833599,38.079079,43.83651
2007/11/1,138.506622,48.591869,77.93,48.678375,120.31517,103.338417,28.058693,72.169998,19.127052,39.503155,55.880123,36.627792,42.624451
2007/11/2,139.235245,48.454796,79.830002,49.057003,120.450577,103.357315,28.532787,74.349998,19.38212,39.437744,56.389069,36.95657,43.169888
2007/11/5,138.928436,47.632366,79.75,48.741489,119.534431,103.395081,28.416685,73.540001,19.232265,38.535835,56.284283,35.871773,42.799522
2007/11/6,139.781708,48.180656,81.43,49.29137,121.143707,103.40448,29.306822,75.339996,19.337484,39.793652,58.013218,36.818359,43.412273
2007/11/7,140.423965,47.289692,82.239998,48.092434,117.829689,103.479935,28.852077,74.480003,19.002705,38.281837,56.186989,36.049789,42.893787
2007/11/8,140.893692,46.535801,82.230003,46.632095,117.232201,103.545921,28.977859,74.080002,18.9772,39.329769,56.785759,36.047684,43.196808
2007/11/9,140.788254,45.91898,82.18,45.072575,115.623024,103.611961,28.900455,74.769997,18.658363,38.350288,56.194481,35.214195,42.180016
2007/11/12,139.513229,45.953243,78.300003,43.927719,114.475853,103.602562,28.426359,72.769997,18.62648,35.665848,54.226021,33.758713,41.62785
2007/11/13,140.174713,46.741402,79.120003,45.739647,117.965134,103.555382,28.436035,70.93,18.964447,38.418724,56.456429,35.538795,42.765854
2007/11/14,140.663651,46.878479,80.279999,45.153702,117.638496,103.621437,28.939156,72.599998,18.961258,38.738121,55.984901,35.3922,42.610981
2007/11/15,140.548599,46.467266,77.949997,44.910301,115.941681,103.687416,28.503761,72.300003,18.81459,37.775375,55.281349,34.416302,41.930862
2007/11/16,140.663651,46.124584,77.75,45.324982,116.140808,103.696861,28.794024,73.900002,18.871977,38.829384,54.435589,34.491695,42.368553
2007/11/19,140.980026,45.336426,77.239998,44.802147,114.523674,103.762909,28.735973,74.489998,18.677494,37.156353,53.327869,33.549297,41.44603
2007/11/20,142.408432,46.535801,79.470001,44.98243,115.224686,103.791191,29.113314,77.339996,18.623287,37.779938,55.056805,34.324154,42.422417
2007/11/21,142.686401,45.713371,79.360001,44.450565,112.866661,103.810059,29.51968,76.440002,18.447933,36.015648,53.33535,32.778622,41.802937
2007/11/23,142.427567,46.741402,81.25,44.928337,114.818466,103.828918,29.742214,76.760002,18.658363,36.274216,54.203564,33.528355,42.577309
2007/11/26,143.060287,46.741402,81.300003,44.153095,112.285118,103.866669,29.306822,76.25,18.486187,34.540363,51.494129,32.774448,41.641323
2007/11/27,142.609726,47.495293,80.099998,45.036507,113.575653,103.838341,29.587408,74.300003,18.833719,35.179138,52.579395,33.643528,42.321419
2007/11/28,142.51384,47.940781,79.57,46.406715,117.208305,103.847786,29.742214,71.800003,19.139807,37.696278,53.97155,34.826767,43.668171
2007/11/29,141.746872,48.112114,78.279999,46.605034,117.248116,103.876144,29.790592,71.639999,19.369373,37.78754,54.323322,34.682262,43.122738
2007/11/30,140.692368,48.214924,77.32,46.25349,118.427177,103.885529,29.655134,69.910004,19.3598,38.350288,54.30835,35.075981,43.291084
2007/12/3,141.057709,48.283459,78.279999,45.865849,117.6465,103.906319,29.85832,70.699997,19.178066,38.327473,54.24847,34.826767,43.163132
2007/12/4,141.980606,47.76944,79.400002,45.67654,116.594925,103.934769,30.371117,69.400002,18.967636,37.338863,54.24847,34.575459,43.156403
2007/12/5,140.548218,48.660412,78.629997,46.496864,118.546677,103.934769,30.332415,68.690002,19.308788,39.460556,55.296318,35.339848,43.533489
2007/12/6,140.692383,49.277225,79.370003,47.16394,120.243462,103.925293,30.438843,71.019997,19.84763,40.435478,55.707966,35.81942,44.011593
2007/12/7,140.932739,48.831741,78.599998,47.17297,120.219589,103.91581,31.029043,69.43,19.771105,40.475029,55.558289,35.287491,43.870171
2007/12/10,141.576843,48.968815,80,47.362267,121.151611,103.95369,31.145147,69.360001,19.815742,40.306194,55.730415,35.767082,44.341541
2007/12/11,140.836563,47.906513,78.839996,46.262493,117.829689,104.05777,31.135475,70.260002,19.283283,38.797428,53.672153,34.726238,43.129459
2007/12/12,141.663284,48.283459,80.489998,46.677147,118.99276,104.029388,31.570868,73.900002,19.347054,39.589836,54.667603,35.452938,44.058723
2007/12/13,140.750076,47.289692,78.5,46.424744,118.745804,104.029388,31.232227,73.169998,19.28966,38.760941,54.37571,34.868645,43.405563
2007/12/14,138.817749,45.439217,78.519997,45.946991,117.240189,104.010445,31.164499,72.260002,19.197191,37.865101,52.00309,33.800606,42.281017
2007/12/17,138.548584,44.651062,78.129997,44.829182,115.567238,103.982071,31.105625,71.889999,18.760387,36.205772,50.820515,32.301144,41.493172
2007/12/18,138.673615,45.439217,79.25,44.973419,116.21254,103.972603,31.036936,71.110001,18.87517,37.087914,51.943203,32.837265,41.951069
2007/12/19,138.490921,45.130817,79.239998,44.96439,116.21254,104.076714,31.586435,72.150002,19.002705,37.080307,51.000149,32.673923,41.607647
2007/12/20,137.914139,45.302151,78.669998,45.883873,116.945442,104.095627,31.772875,72.099998,19.321537,37.612633,51.651318,32.745754,41.971275
2007/12/21,138.471695,45.987522,80.099998,46.788979,118.631203,104.038841,32.184998,73.800003,19.579893,38.751804,52.817348,33.888092,42.671379
2007/12/24,138.750488,45.911339,80.139999,47.140923,119.512154,104.038841,32.636372,73.949997,19.656435,39.458336,53.554195,34.081409,42.82209
2007/12/26,139.644516,46.11908,81.519997,47.375526,119.768471,104.06723,32.911125,75.910004,19.701086,39.60173,53.402264,34.140724,42.979656
2007/12/27,140.9039,45.391975,81.559998,46.807034,118.262848,104.106171,32.597126,76.25,19.296032,38.833832,53.949196,33.767277,43.048164
2007/12/28,141.951736,45.911339,83,46.761913,117.96653,104.115715,32.371437,75.889999,19.184402,39.011177,54.693653,33.846359,43.603058
2007/12/31,140.740448,46.015213,82.459999,46.220451,117.09359,104.096664,32.371437,75.760002,18.93244,38.380512,53.652943,33.892494,42.924854
2008/1/2,141.976318,45.807468,84.860001,45.489544,116.068459,104.201202,32.803188,78.470001,18.92606,37.995033,53.554195,33.725525,42.849499
2008/1/3,142.361938,45.980583,85.57,45.679031,116.012428,104.153687,33.578377,78.370003,18.989841,38.349686,54.921539,33.804615,42.993347
2008/1/4,142.439041,44.803371,85.129997,43.675732,113.169357,104.22966,33.931625,77.309998,18.795294,37.102234,53.204762,32.853382,42.109646
2008/1/7,141.879883,44.526379,84.769997,43.468174,113.07325,104.172691,33.480247,75.5,18.887783,36.713673,53.31871,33.226852,42.438473
2008/1/8,142.014877,44.422516,86.779999,42.340183,111.24733,104.239174,33.853123,76.059998,18.983467,36.823158,52.414749,32.666664,41.993187
2008/1/9,141.619629,45.391975,86.550003,43.242584,112.416588,104.277168,33.715752,75.25,19.072773,37.644997,54.602474,33.301548,42.25351
2008/1/10,142.892044,45.011112,88.25,43.305744,113.153336,104.305672,33.853123,74.019997,19.471453,38.476109,54.199879,33.681595,42.438473
2008/1/11,142.651108,44.249393,88.580002,42.457508,112.240379,104.362663,35.766563,73.089996,19.551186,37.587955,53.197163,32.638107,41.856178
2008/1/14,143.6633,44.803371,89.540001,43.197464,113.145363,104.372116,35.707687,74.25,19.560757,37.848541,54.526516,33.154366,42.82209
2008/1/15,143.268066,43.556911,87.989998,42.00629,110.654663,104.343636,35.894127,72.779999,19.184402,36.215626,52.718594,31.548481,41.328709
2008/1/16,141.523254,42.760563,86.699997,41.555119,109.70166,104.372116,35.746937,71.849998,19.327925,34.790859,50.918274,30.957541,40.465538
2008/1/17,141.581085,42.171951,86.5,40.977585,106.858604,104.400597,36.796875,71.029999,19.296032,33.444752,49.209087,30.015112,39.636639
2008/1/18,141.243683,43.279915,87.419998,40.923439,105.761436,104.524101,35.894127,71.540001,18.894161,33.862617,49.801601,30.52038,39.431122
2008/1/22,141.185867,41.687225,88.169998,39.867615,104.688286,104.638062,34.971748,70.550003,18.444458,33.487926,48.798885,29.393402,37.300644
2008/1/23,141.407578,41.825706,87.889999,39.714222,107.202965,104.647545,33.647064,69.5,18.170158,33.941257,49.763622,29.865726,36.321037
2008/1/24,142.863159,42.518188,90.080002,40.526375,108.107948,104.666565,34.834373,70.93,17.994751,35.11776,50.409313,30.474239,38.006237
2008/1/25,141.77388,43.176044,90.300003,39.696182,106.546265,104.723549,35.697876,71.910004,17.631153,34.684464,48.677349,31.115705,36.821117
2008/1/28,142.863159,42.933678,91.75,40.002983,108.308189,104.676056,36.374935,72.349998,17.934143,35.642017,48.487446,31.634161,37.814423
2008/1/29,142.911392,43.660778,91.150002,40.07518,108.844734,104.742561,36.031502,72.980003,18.010695,36.172451,49.216686,31.306826,37.910328
2008/1/30,143.971725,43.453041,92.059998,40.039089,108.043869,104.808998,36.090374,73.080002,17.669428,36.303516,48.449459,30.474239,37.930882
2008/1/31,143.884979,44.041645,91.400002,40.724903,110.013939,104.828018,36.29644,72.349998,17.873549,37.074482,49.566116,31.223366,38.280243
2008/2/1,143.119324,44.422516,89.349998,41.140011,111.783875,104.856598,36.551563,70.470001,18.355152,37.720554,50.249786,32.282223,38.903645
2008/2/4,143.409348,44.284004,89.099998,40.562489,110.374367,104.818466,37.287498,71.370003,18.313692,37.524731,49.756027,31.634161,38.321354
2008/2/5,141.56282,42.795189,87.68,39.407425,107.419197,104.847015,37.16975,70.150002,17.797001,35.560303,47.416359,30.467649,36.177174
2008/2/6,141.446838,42.241203,88.949997,38.631367,106.554276,104.866127,37.375813,69.019997,17.637529,35.484741,47.104904,30.179865,36.540241
2008/2/7,140.025696,42.483562,89.849998,38.902084,107.259003,104.866127,37.366001,69.800003,17.685369,35.970448,47.613857,30.219402,36.314178
2008/2/8,140.422058,41.410225,91,39.344234,106.570305,104.866127,38.298187,72.900002,17.576935,36.093815,46.884609,30.089802,36.108669
2008/2/11,140.509079,41.825706,91.330002,39.768368,107.114891,104.847015,38.033249,74.550003,17.59926,37.230221,47.347992,30.212822,36.21825
2008/2/12,141.137497,42.44894,89.330002,39.542774,108.107948,104.847015,37.120689,73.589996,17.720457,37.544781,47.742992,30.522575,37.06773
2008/2/13,141.079407,42.137341,89.440002,40.409073,109.21312,104.913757,37.120689,74.110001,17.956472,38.633389,48.662155,30.432501,37.602055
2008/2/14,141.717499,42.552814,89.709999,39.678143,108.252121,104.932793,38.268749,75.760002,17.768293,37.971893,48.68494,30.375383,37.225285
2008/2/15,142.152557,43.072174,89.150002,39.542774,108.228096,104.942337,38.445374,75.93,17.666231,37.607994,48.958408,30.891632,37.08828
2008/2/19,142.626266,43.487671,91.580002,39.470589,108.532379,104.923264,39.318687,78.809998,17.509951,38.550129,49.63448,30.994877,37.547264
2008/2/20,142.481247,42.587448,93.239998,39.651054,108.852737,104.951836,39.446251,79.32,17.270744,39.615612,49.961128,30.74226,37.540401
2008/2/21,143.544678,42.899055,93.25,39.272064,107.947769,104.980415,39.770061,77.330002,17.0124,39.49226,49.398994,30.381975,37.382851
2008/2/22,143.680069,43.245289,93.389999,39.416447,108.612473,104.970909,40.182186,78.599998,16.913527,40.013424,50.735958,30.849897,37.711662
2008/2/25,143.631683,44.145512,92.739998,39.614979,109.981956,104.970909,41.408749,78.739998,17.344101,40.619408,51.624722,31.414476,38.204899
2008/2/26,145.130173,44.630257,93.709999,39.768368,110.806831,104.999474,42.174126,80.099998,17.478064,41.193016,52.961689,31.867016,38.917343
2008/2/27,146.744705,44.387886,94.779999,39.966888,110.69471,105.028053,41.663872,78.919998,17.487625,41.908482,52.597054,32.119667,39.184517
2008/2/28,147.479416,43.903152,95.989998,39.813492,109.613564,105.009003,41.497063,81.480003,17.44935,41.880722,51.594337,31.691286,38.835129
2008/2/29,147.228073,43.383789,96.18,38.757698,107.170959,105.028053,40.78075,80.419998,17.124031,39.937881,50.090263,30.42152,37.554096
2008/3/3,147.490753,43.349167,97.239998,38.505028,106.914665,105.053802,41.762001,81.32,17.088947,40.553123,50.8423,30.592867,37.745914
2008/3/4,147.490753,42.345066,95.18,38.721596,106.506226,105.072891,40.672813,79.400002,17.009211,39.660324,50.378929,29.984356,37.163635
2008/3/5,147.994858,42.587448,97.720001,38.911098,107.178947,105.139679,40.90831,83.300003,16.773197,40.494522,50.546055,30.507191,37.73222
2008/3/6,149.264709,42.206577,96.5,38.053833,104.960571,105.196968,40.662998,83.889999,16.310726,39.021961,48.80648,29.621878,37.101986
2008/3/7,148.886734,41.583351,96.089996,37.963593,103.879379,105.158791,39.0145,83.730003,16.125738,38.349686,48.791286,28.927685,36.663544
2008/3/10,149.128967,41.410225,95.870003,37.232655,102.509926,105.225594,39.721001,85.629997,15.341144,37.308861,48.297531,28.470741,36.47858
2008/3/11,148.60553,42.622066,95.989998,38.649414,106.193901,105.158791,41.349873,86.339996,15.787663,39.439831,51.769066,29.988743,37.739075
2008/3/12,150.99025,42.622066,97.010002,38.541126,105.200813,105.235107,41.20269,86.919998,15.889726,39.501503,51.525982,29.542797,37.807568
2008/3/13,151.523392,42.760563,98.339996,38.838909,105.433075,105.244675,41.703125,87.209999,16.282021,39.681915,51.282894,29.586727,38.013088
2008/3/14,152.172852,39.921391,98.709999,38.12603,103.799324,105.282837,40.427502,86.510002,15.97584,38.84927,50.287766,29.022146,37.211582
2008/3/17,152.919266,41.063984,99.169998,37.431183,102.750214,105.378212,38.141186,83.300003,15.424072,37.461506,48.722927,28.398247,36.848515
2008/3/18,151.862656,42.241203,96.5,39.100613,107.018814,105.397316,38.170628,85.800003,16.026867,39.412071,50.280178,29.514235,37.910328
2008/3/19,151.649368,40.960121,93.040001,38.135059,104.367928,105.445053,37.287498,82.290001,16.017305,36.781517,48.160793,28.442194,36.57449
2008/3/20,149.865738,41.721851,89.910004,38.914429,106.301109,105.464165,35.374062,81.300003,16.186337,36.821598,48.046856,28.48173,36.850842
2008/3/24,149.720291,43.00293,90.099998,40.260029,108.425835,105.292358,37.042187,80.260002,16.824228,37.615711,48.722927,29.465902,37.557148
2008/3/25,151.69783,43.453041,92.730003,40.485802,108.530495,105.282837,37.944935,81.470001,16.958181,38.738243,48.928032,29.823982,38.290867
2008/3/26,153.859528,43.106804,93.800003,40.368416,107.202499,105.30191,38.190247,84.809998,16.999641,39.14378,48.844463,29.909655,38.537724
2008/3/27,153.365158,42.968296,93.459999,39.474346,106.864479,105.349617,37.630936,85.730003,16.974125,38.738243,49.125534,29.731712,38.496578
2008/3/28,153.646286,43.141426,91.879997,39.275661,105.842361,105.36869,36.894997,84.370003,16.677517,38.551662,47.796165,29.731712,38.455433
2008/3/31,153.442749,42.829807,90.410004,39.483372,106.212593,105.3592,35.766563,81.360001,17.069813,38.934059,47.894924,29.784435,38.640572
2008/4/1,151.707291,44.076271,86.860001,41.172169,109.946968,105.354416,36.011875,81.059998,17.682178,40.40662,49.756027,30.693913,39.984615
2008/4/2,152.514252,44.007019,89.269997,41.081844,110.019394,105.335274,37.228622,83.779999,17.53866,40.73814,50.021893,30.773005,40.01889
2008/4/3,152.329544,44.21476,89.419998,41.172169,110.29306,105.354416,37.493561,83.650002,17.548227,41.091248,50.515663,31.425465,40.080601
2008/4/4,153.048996,44.249393,90.25,41.416004,110.172295,105.363976,37.699623,84.879997,17.710888,41.373425,50.394115,31.640755,40.293175
2008/4/7,152.864258,44.561005,91.169998,41.325684,110.228661,105.335274,37.670185,86.93,17.758728,41.584675,50.743557,31.625383,40.437187
2008/4/8,152.835114,43.903152,90.349998,41.009594,110.115982,105.373512,37.287498,87.190002,17.736399,41.704941,51.381638,31.601217,40.334328
2008/4/9,153.98233,43.245289,92.290001,40.549007,109.319191,105.392639,38.249123,88.900002,17.369619,41.300953,51.00182,30.863075,40.10804
2008/4/10,153.379547,43.106804,91.769997,41.12701,109.472107,105.450043,38.435562,88.18,18.14465,41.598541,50.819515,30.845501,39.922878
2008/4/11,154.167023,43.383789,91.300003,39.989109,107.347389,105.450043,37.856625,88.480003,17.953283,40.938595,50.325748,30.469845,39.196014
2008/4/14,154.030914,43.106804,91.110001,39.808479,106.985222,105.450043,38.2295,89.639999,17.857605,41.072739,50.196617,30.254564,39.346878
